Title,Note,URL,Tags,Comment
Stout Grove Trailhead,,https://www.google.com/maps/place/Stout+Grove+Trailhead/data=!4m2!3m1!1s0x54d0697942a89857:0x3a068971ec15d390,,
Timothy Lake,,https://www.google.com/maps/place/Timothy+Lake/data=!4m2!3m1!1s0x54be39696339efeb:0x7013708f2d9af9ce,,
Santa Barbara Rock Gym,,https://www.google.com/maps/place/Santa+Barbara+Rock+Gym/data=!4m2!3m1!1s0x80e9138859bbc057:0xabc23c9500b93d36,,
Woodsman Dining,,https://www.google.com/maps/place/Woodsman+Dining/data=!4m2!3m1!1s0x54c0478cd17d1bf5:0x504840643ebda13f,,
Hot Springs Boating Site,,https://www.google.com/maps/place/Hot+Springs+Boating+Site/data=!4m2!3m1!1s0x54b88f1ce1966931:0x10d8c03fd19818fc,,
Newberry Volcano,,https://www.google.com/maps/place/Newberry+Volcano/data=!4m2!3m1!1s0x54b88f9e463a5fa7:0xca20d437fc269387,,
Wild Yeast Bakery,,https://www.google.com/maps/place/Wild+Yeast+Bakery/data=!4m2!3m1!1s0x54c0413d57a8d89b:0xa45afeb1cf368341,,
Amanda's Trail,,https://www.google.com/maps/place/Amanda's+Trail/data=!4m2!3m1!1s0x54c1935fad1b43bd:0xfab802fb218acd28,,
Pilot Butte State Scenic Viewpoint,,https://www.google.com/maps/place/Pilot+Butte+State+Scenic+Viewpoint/data=!4m2!3m1!1s0x54b8c79487a1567d:0xd9398dc8fb9b178d,,
Thump Coffee,,https://www.google.com/maps/place/Thump+Coffee/data=!4m2!3m1!1s0x54b8c627f27d632b:0x4ad5232628ecd2b,,
Thump Coffee,,https://www.google.com/maps/place/Thump+Coffee/data=!4m2!3m1!1s0x54b8c9386f2fa0f1:0xfe0cb2bd665be966,,
Thump Roastery & Bakery,,https://www.google.com/maps/place/Thump+Roastery+%26+Bakery/data=!4m2!3m1!1s0x54b8c6280944c31f:0xc307ef84c6625306,,
Chocolat Uzma,,https://www.google.com/maps/place/Chocolat+Uzma/data=!4m2!3m1!1s0x880e2cf7a6bdd717:0xb0a95a560cafccbb,,
Madison Street Books,,https://www.google.com/maps/place/Madison+Street+Books/data=!4m2!3m1!1s0x880e2d836ff6dc8b:0x9680f406e172d677,,
Exile in Bookville,,https://www.google.com/maps/place/Exile+in+Bookville/data=!4m2!3m1!1s0x880e2d0b6a0f7c05:0x10305d131c992f63,,
after-words bookstore,,https://www.google.com/maps/place/after-words+bookstore/data=!4m2!3m1!1s0x880e2cadc2d338ab:0xfd2c5da9e467c4ab,,
606 Records,,https://www.google.com/maps/place/606+Records/data=!4m2!3m1!1s0x880e2cffdc8acab3:0x2aaff32ff4d7374,,
Pinwheel Records,,https://www.google.com/maps/place/Pinwheel+Records/data=!4m2!3m1!1s0x880e2d08443fb907:0xa848a41a63149200,,
"Museum of Science and Industry, Chicago",,"https://www.google.com/maps/place/Museum+of+Science+and+Industry,+Chicago/data=!4m2!3m1!1s0x880e290a6001df1d:0xfcc2caa7317e306",,
Field Museum,,https://www.google.com/maps/place/Field+Museum/data=!4m2!3m1!1s0x880e2b7d33304057:0xb51220475f7ec7da,,
Craft Donuts & Coffee,,https://www.google.com/maps/place/Craft+Donuts+%26+Coffee/data=!4m2!3m1!1s0x87185113ce0cc1e5:0x1bef48d1e6bbecfe,,
Iconik Coffee Roasters,,https://www.google.com/maps/place/Iconik+Coffee+Roasters/data=!4m2!3m1!1s0x8718507dfbe51437:0x9011af971cc229ba,,
The Good Stuff - Cafe Vinyl,,https://www.google.com/maps/place/The+Good+Stuff+-+Cafe+Vinyl/data=!4m2!3m1!1s0x8718504088d85b0d:0x6ef89e528e156aa4,,
Henry & The Fish,,https://www.google.com/maps/place/Henry+%26+The+Fish/data=!4m2!3m1!1s0x871851fc02aac69b:0xeeb6a6486b99388d,,
CrashMurderBusiness,,https://www.google.com/maps/place/CrashMurderBusiness/data=!4m2!3m1!1s0x871851654127815f:0x4fbc21b30d598532,,
The Mud Hut by Agapao Coffee,,https://www.google.com/maps/place/The+Mud+Hut+by+Agapao+Coffee/data=!4m2!3m1!1s0x871851dde8b357ed:0x186077528e571ca0,,
Forest Room 5,,https://www.google.com/maps/place/Forest+Room+5/data=!4m2!3m1!1s0x876c7894fd4c68f1:0xe5d296ff1abed676,,
Grandma's House,,https://www.google.com/maps/place/Grandma's+House/data=!4m2!3m1!1s0x876c7fb2e0eac8eb:0x97e588676fcf31f8,,
Trillium Lake,,https://www.google.com/maps/place/Trillium+Lake/data=!4m2!3m1!1s0x54be185d1c9fbbdf:0xd9a336f0bca80d5a,,
Columbia River Gorge National Scenic Area,,https://www.google.com/maps/place/Columbia+River+Gorge+National+Scenic+Area/data=!4m2!3m1!1s0x549618d8d788f7cd:0xe1cbc1f79d7ed701,,
Toketee Falls,,https://www.google.com/maps/place/Toketee+Falls/data=!4m2!3m1!1s0x54c6f6924859174d:0xf5bf625cf04f7f1e,,
Detroit Street Filling Station,,https://www.google.com/maps/place/Detroit+Street+Filling+Station/data=!4m2!3m1!1s0x883cae15e3b7bb59:0xeffdfd183a2bb15e,,
Horseshoe Lake State Park,,"https://www.google.com/maps/search/38.68854,-90.07465",,
Indian-Celina Lake Recreation Area,,https://www.google.com/maps/place/Indian-Celina+Lake+Recreation+Area/data=!4m2!3m1!1s0x886eea3b3490cdd3:0x242c2e772165e097,,
Interlake State Recreation Area,,https://www.google.com/maps/place/Interlake+State+Recreation+Area/data=!4m2!3m1!1s0x886e40a773b52e27:0x85dfade6c88eb0a8,,
paddle creek horse camp,,"https://www.google.com/maps/search/38.37832,-82.34902",,
Covered Wagon Campground,,"https://www.google.com/maps/search/38.90772,-97.21509",,
Greenbrier State Forest,,https://www.google.com/maps/place/Greenbrier+State+Forest/data=!4m2!3m1!1s0x884c4f709cbd0b9b:0x33847cd35ae7df2,,
Washington County State Recreation Area,,https://www.google.com/maps/place/Washington+County+State+Recreation+Area/data=!4m2!3m1!1s0x8876f4efc549f05b:0xa12e85d1fb6898d1,,
Lake Shelby,,https://www.google.com/maps/place/Lake+Shelby/data=!4m2!3m1!1s0x8869ea6350b67b99:0xb058878859d279fd,,
Ferdinand State Forest,,https://www.google.com/maps/place/Ferdinand+State+Forest/data=!4m2!3m1!1s0x886e5d095510b78f:0x6bccfb141d613768,,
Wilson State Park,,https://www.google.com/maps/place/Wilson+State+Park/data=!4m2!3m1!1s0x87a3a9ee0afae577:0xf00a25ec1af255a1,,
Durbar - Nepalese & Indian Bistro,,https://www.google.com/maps/place/Durbar+-+Nepalese+%26+Indian+Bistro/data=!4m2!3m1!1s0x876a34d39e79d577:0x70b2ba6c566cdbf7,,
Louis Armstrong Park,,https://www.google.com/maps/place/Louis+Armstrong+Park/data=!4m2!3m1!1s0x8620a60f5f3f7dbf:0x9f87c1b241badda6,,
1039 Decatur St,,https://www.google.com/maps/place/1039+Decatur+St/data=!4m2!3m1!1s0x8620a61728ce24eb:0x948349d1cc323228,,
Buckner Mansion,,https://www.google.com/maps/place/Buckner+Mansion/data=!4m2!3m1!1s0x8620a589b29359e9:0x637f9be429eb77e0,,
St. Louis Cemetery No. 1,,https://www.google.com/maps/place/St.+Louis+Cemetery+No.+1/data=!4m2!3m1!1s0x8620a6091e8df4e5:0x657cbba681f6594b,,
Canal Street,,https://www.google.com/maps/place/Canal+Street/data=!4m2!3m1!1s0x8620a5f105863cb7:0x3d1d86fa03c09c33,,
Audubon Park New Orleans,,https://www.google.com/maps/place/Audubon+Park+New+Orleans/data=!4m2!3m1!1s0x8620a51e64dc7dff:0xc003420b43fa4a2e,,
St. Louis Cathedral New Orleans,,https://www.google.com/maps/place/St.+Louis+Cathedral+New+Orleans/data=!4m2!3m1!1s0x8620a6119801364f:0x363da056dc3d85ae,,
Bourbon Street,,https://www.google.com/maps/place/Bourbon+Street/data=!4m2!3m1!1s0x8620a611d6a2855d:0xb6d817d06be158bd,,
Café Du Monde Mail Order,,https://www.google.com/maps/place/Caf%C3%A9+Du+Monde+Mail+Order/data=!4m2!3m1!1s0x8620a73adeb32f77:0x731f9edd6f24aba9,,
Sweet Soulfood,,https://www.google.com/maps/place/Sweet+Soulfood/data=!4m2!3m1!1s0x8620a5f8bb63ffff:0x16dd8449531d9626,,
Viva Las Vegan,,https://www.google.com/maps/place/Viva+Las+Vegan/data=!4m2!3m1!1s0x8620a5da79058a89:0x9d6956fc3b9b83b2,,
Vegan Wit' a Twist,,https://www.google.com/maps/place/Vegan+Wit'+a+Twist/data=!4m2!3m1!1s0x8620af8b84fc9c21:0x7ccd62e2285b6cbd,,
The Daily Beet,,https://www.google.com/maps/place/The+Daily+Beet/data=!4m2!3m1!1s0x8620a5d674af8e13:0xdba11c5169dda7dd,,
Samurai of Tokyo,,https://www.google.com/maps/place/Samurai+of+Tokyo/data=!4m2!3m1!1s0x865321d69003a6b7:0x3540738d111891b2,,
Pho Corner Wichita Falls,,https://www.google.com/maps/place/Pho+Corner+Wichita+Falls/data=!4m2!3m1!1s0x865321fc2f42b39f:0x9a6d7571878808b,,
Salt & Pepper,,https://www.google.com/maps/place/Salt+%26+Pepper/data=!4m2!3m1!1s0x8653202d49018453:0xbd7d325ea85a8b35,,
Wichita Falls Brewing Company,,https://www.google.com/maps/place/Wichita+Falls+Brewing+Company/data=!4m2!3m1!1s0x86532084f3a6f71b:0x1730bc11480ee404,,
8th St. Coffee House,,https://www.google.com/maps/place/8th+St.+Coffee+House/data=!4m2!3m1!1s0x86532084679d25e3:0x26cec6940e187980,,
The Duck Coffee Company,,https://www.google.com/maps/place/The+Duck+Coffee+Company/data=!4m2!3m1!1s0x86532084fa43fa2d:0xcb5866092607e8a5,,
Frank and Joe’s Coffee House - Hospital District,,https://www.google.com/maps/place/Frank+and+Joe%E2%80%99s+Coffee+House+-+Hospital+District/data=!4m2!3m1!1s0x86532199db7bd125:0x127b468e8d2bb6cb,,
Paonia River Park,,https://www.google.com/maps/place/Paonia+River+Park/data=!4m2!3m1!1s0x874096a1f86b4939:0xd9c0fc260ea7e7ca,,
Wills Gallery & Books,,https://www.google.com/maps/place/Wills+Gallery+%26+Books/data=!4m2!3m1!1s0x8740bce7580cc5b5:0xfd671beaed4a858,,
Coaltrain Coffeehouse and Roasting Co.,,https://www.google.com/maps/place/Coaltrain+Coffeehouse+and+Roasting+Co./data=!4m2!3m1!1s0x8740bce77531b38f:0xbbd8f428c136c0f8,,
New Orleans Ernest N. Morial Convention Center,,https://www.google.com/maps/place/New+Orleans+Ernest+N.+Morial+Convention+Center/data=!4m2!3m1!1s0x8620a66e2c49ba7f:0x185d4d6c82fa192f,,
Root and Vine Market,,https://www.google.com/maps/place/Root+and+Vine+Market/data=!4m2!3m1!1s0x8740941f02c0d011:0x448750cf7cdb42af,,
Chick-a-Pea,,https://www.google.com/maps/place/Chick-a-Pea/data=!4m2!3m1!1s0x874096b0115d4c0f:0xbfe22c23771fc384,,
Indigo Autumn,,https://www.google.com/maps/place/Indigo+Autumn/data=!4m2!3m1!1s0x87409697e3452fbb:0x5008d8d7d3a4b392,,
Sweetgrass Paonia,,https://www.google.com/maps/place/Sweetgrass+Paonia/data=!4m2!3m1!1s0x874097ecaa9bea29:0xc124b3f772d9913,,
The Diner,,https://www.google.com/maps/place/The+Diner/data=!4m2!3m1!1s0x874096bd684730f1:0x4b031bb924abaa63,,
Berg Harvest Mercantile and Cafe,,https://www.google.com/maps/place/Berg+Harvest+Mercantile+and+Cafe/data=!4m2!3m1!1s0x87409699db65ffd7:0x867764c64139f05b,,
Flying Fork Cafe,,https://www.google.com/maps/place/Flying+Fork+Cafe/data=!4m2!3m1!1s0x87409697f5e4da55:0xd1531079b9e4c5d6,,
Paonia Bread Works,,https://www.google.com/maps/place/Paonia+Bread+Works/data=!4m2!3m1!1s0x87409698806632df:0xbb2a0bfb6add5d53,,
Mountain Oven Organic Bakery,,https://www.google.com/maps/place/Mountain+Oven+Organic+Bakery/data=!4m2!3m1!1s0x874096baa075119f:0xe8f1db636612ff48,,
El Cucuy NOLA,,https://www.google.com/maps/place/El+Cucuy+NOLA/data=!4m2!3m1!1s0x8620a586fb094fab:0x998bf8afdc94b5b7,,
Lula Restaurant Distillery,,https://www.google.com/maps/place/Lula+Restaurant+Distillery/data=!4m2!3m1!1s0x8620a5d7ebfbf1c3:0xad5c35ead4c432dd,,
Mojo Coffee House,,https://www.google.com/maps/place/Mojo+Coffee+House/data=!4m2!3m1!1s0x8620a678d8439df3:0x93ac8d138e3c9810,,
Octavia Books,,https://www.google.com/maps/place/Octavia+Books/data=!4m2!3m1!1s0x8620a4f9811f8de5:0xd9f47e480dc00bce,,
La Petite Grocery,,https://www.google.com/maps/place/La+Petite+Grocery/data=!4m2!3m1!1s0x8620a44e8c8319f1:0xfaee0a069cb24e64,,
Lilette,,https://www.google.com/maps/place/Lilette/data=!4m2!3m1!1s0x8620a435fd3afa5d:0x8617aa90f39a11e5,,
CR Coffee Shop,,https://www.google.com/maps/place/CR+Coffee+Shop/data=!4m2!3m1!1s0x8620a54772fd573d:0xf700c791f4904a75,,
avenue cafe,,https://www.google.com/maps/place/avenue+cafe/data=!4m2!3m1!1s0x8620a5d6db33ea65:0xc9141cdb797090d7,,
Molly's Rise and Shine,,https://www.google.com/maps/place/Molly's+Rise+and+Shine/data=!4m2!3m1!1s0x8620a5988f0227c9:0x7a37504488ca260,,
Maïs Arepas,,https://www.google.com/maps/place/Ma%C3%AFs+Arepas/data=!4m2!3m1!1s0x8620a5d87c4e0e9b:0x723638e292572425,,
Atchafalaya,,https://www.google.com/maps/place/Atchafalaya/data=!4m2!3m1!1s0x8620a4315cd2c90b:0x35c5515a71b0b112,,
French Truck Coffee,,https://www.google.com/maps/place/French+Truck+Coffee/data=!4m2!3m1!1s0x8620a5ad18233165:0xe5d2bb4beae14df0,,
BOIL Seafood House,,https://www.google.com/maps/place/BOIL+Seafood+House/data=!4m2!3m1!1s0x8620a433f638ff9b:0xa51f525a70f78c0e,,
Little Korea BBQ,,https://www.google.com/maps/place/Little+Korea+BBQ/data=!4m2!3m1!1s0x8620a5b9a22b2e57:0xa05d8bfb0a1440,,
Silver Whistle Café,,https://www.google.com/maps/place/Silver+Whistle+Caf%C3%A9/data=!4m2!3m1!1s0x8620a5d136421e43:0xced442633b87c0c5,,
Wakin' Bakin',,https://www.google.com/maps/place/Wakin'+Bakin'/data=!4m2!3m1!1s0x8620a5c9d93a8ce7:0xd80b8be75545d64a,,
IT'S A Bodega,,https://www.google.com/maps/place/IT'S+A+Bodega/data=!4m2!3m1!1s0x876c7f4b1ff6567b:0x8fd7782a49359492,,
Cole Mountain,,https://www.google.com/maps/place/Cole+Mountain/data=!4m2!3m1!1s0x89b339e1cbfe14e5:0x108c2f9be356dde3,,
Pine Coffee Supply,,https://www.google.com/maps/place/Pine+Coffee+Supply/data=!4m2!3m1!1s0x875796a93e08df31:0x15c1a6900b552e87,,
Mountain Mocha,,https://www.google.com/maps/place/Mountain+Mocha/data=!4m2!3m1!1s0x875796a6d8b867e9:0x6efb5346572293ee,,
Jam!,,https://www.google.com/maps/place/Jam!/data=!4m2!3m1!1s0x534544509b91cac5:0xc30cd44d352e52c,,
The Nova Café,,https://www.google.com/maps/place/The+Nova+Caf%C3%A9/data=!4m2!3m1!1s0x534544597d58c8d7:0x165e79e30dd9062c,,
Main Street Market,,https://www.google.com/maps/place/Main+Street+Market/data=!4m2!3m1!1s0x534545d4915584cb:0xd3ca434d396cb7df,,
Little Star Diner,,https://www.google.com/maps/place/Little+Star+Diner/data=!4m2!3m1!1s0x5345445ecb3f12ef:0x477b049290472d0f,,
Cash 4 Clothes - The Wardrobe,,https://www.google.com/maps/place/Cash+4+Clothes+-+The+Wardrobe/data=!4m2!3m1!1s0x5345455d977545e1:0x84250d507ff2935b,,
Sweet Peaks Ice Cream - West,,https://www.google.com/maps/place/Sweet+Peaks+Ice+Cream+-+West/data=!4m2!3m1!1s0x5345445235843b7d:0x13b29eaa8b8ea1e3,,
Wild Crumb,,https://www.google.com/maps/place/Wild+Crumb/data=!4m2!3m1!1s0x53454442a03a3d63:0xd87adf77412029b3,,
Passo del Tonale,,https://www.google.com/maps/place/Passo+del+Tonale/data=!4m2!3m1!1s0x4782540b09c79ec9:0x3c2b1934667a537e,,
Santa Caterina di Valfurva,,https://www.google.com/maps/place/Santa+Caterina+di+Valfurva/data=!4m2!3m1!1s0x4783015d731ecbf5:0x4013215a7d6ac9d7,,
Bormio,,https://www.google.com/maps/place/Bormio/data=!4m2!3m1!1s0x47830f7446b301db:0x932b43a63d97f711,,
Sulden,,https://www.google.com/maps/place/Sulden/data=!4m2!3m1!1s0x47831d744978d60d:0x88bf12962344014f,,
Pejo 3000,,https://www.google.com/maps/place/Pejo+3000/data=!4m2!3m1!1s0x4782f928c27eb8a7:0xf12fa6416051d781,,
Dishoom Carnaby,,https://www.google.com/maps/place/Dishoom+Carnaby/data=!4m2!3m1!1s0x487604d56e75df5f:0x46d397c759942b9f,,
Santana's Vegan Grill,,https://www.google.com/maps/place/Santana's+Vegan+Grill/data=!4m2!3m1!1s0x87134f187125045f:0xa068d464d134d6c8,,
New Orleans,,https://www.google.com/maps/place/New+Orleans/data=!4m2!3m1!1s0x8620a454b2118265:0xdb065be85e22d3b4,,
Austin,,https://www.google.com/maps/place/Austin/data=!4m2!3m1!1s0x8644b599a0cc032f:0x5d9b464bd469d57a,,
Yucatan,,https://www.google.com/maps/place/Yucatan/data=!4m2!3m1!1s0x8f540ff8aad604ed:0xcccc217531083d0a,,
Oaxaca,,https://www.google.com/maps/place/Oaxaca/data=!4m2!3m1!1s0x85c72249df26d9b1:0xac88a77657dffc3b,,
Morelia,,https://www.google.com/maps/place/Morelia/data=!4m2!3m1!1s0x842d0ba2b29da7e3:0x4016978679c8620,,
Nexpa,,https://www.google.com/maps/place/Nexpa/data=!4m2!3m1!1s0x84311de0d7973a5b:0x80336f34c7da00f1,,
Mexico City,,https://www.google.com/maps/place/Mexico+City/data=!4m2!3m1!1s0x85ce0026db097507:0x54061076265ee841,,
Mérida,,https://www.google.com/maps/place/M%C3%A9rida/data=!4m2!3m1!1s0x8f56715cab450d17:0x5dfc155715abeb09,,
Kau Lodge,,https://www.google.com/maps/place/Kau+Lodge/data=!4m2!3m1!1s0xbdafe819dd1a3d9b:0xc3669eb783f046e7,,
